BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,cty_fips,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200307,13,1100,200307,14,1100,1157754,5373675,PUERTO RICO,99,2003,July,Volcanic Ash,Z,7,PONCE AND VICINITY,99007,SJU,13-JUL-03 11:00:00,AST,14-JUL-03 11:00:00,0,0,0,0,NA,NA,EMERGENCY MANAGER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A strong tropical wave moved across the Island of Montserrat causing the collapse of the volcanic ash dome of Montserrat  Soufriere Hills volcano. Southeast winds carried the volcanic ash towards Puerto Rico. The ash was deposited the area covering roads, car an vegetation by a thin ash layer. Local aviation operations were impacted by this event.",NA,PDS
200307,13,1100,200307,14,1100,1157754,5373676,PUERTO RICO,99,2003,July,Volcanic Ash,Z,1,SAN JUAN AND VICINITY,99001,SJU,13-JUL-03 11:00:00,AST,14-JUL-03 11:00:00,0,0,0,0,NA,NA,EMERGENCY MANAGER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A strong tropical wave moved across the Island of Montserrat causing the collapse of the volcanic ash dome of Montserrat  Soufriere Hills volcano. Southeast winds carried the volcanic ash towards Puerto Rico. The ash was deposited the area covering roads, car an vegetation by a thin ash layer. Local aviation operations were impacted by this event.",NA,PDS
200307,13,1100,200307,14,1100,1157754,5373677,PUERTO RICO,99,2003,July,Volcanic Ash,Z,3,SOUTHEAST,99003,SJU,13-JUL-03 11:00:00,AST,14-JUL-03 11:00:00,0,0,0,0,NA,NA,EMERGENCY MANAGER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A strong tropical wave moved across the Island of Montserrat causing the collapse of the volcanic ash dome of Montserrat  Soufriere Hills volcano. Southeast winds carried the volcanic ash towards Puerto Rico. The ash was deposited the area covering roads, car an vegetation by a thin ash layer. Local aviation operations were impacted by this event.",NA,PDS
200307,13,1100,200307,14,1100,1157754,5373678,PUERTO RICO,99,2003,July,Volcanic Ash,Z,11,SOUTHWEST,99011,SJU,13-JUL-03 11:00:00,AST,14-JUL-03 11:00:00,0,0,0,0,NA,NA,EMERGENCY MANAGER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A strong tropical wave moved across the Island of Montserrat causing the collapse of the volcanic ash dome of Montserrat  Soufriere Hills volcano. Southeast winds carried the volcanic ash towards Puerto Rico. The ash was deposited the area covering roads, car an vegetation by a thin ash layer. Local aviation operations were impacted by this event.",NA,PDS
200403,10,1200,200403,10,1800,1167220,5389374,PUERTO RICO,99,2004,March,Volcanic Ash,Z,3,SOUTHEAST,99003,SJU,10-MAR-04 12:00:00,AST,10-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A thin layer of volcanic ash affected Puerto Rico as it streamed west northwest from the Soufriere Hills volcano in Montserrat .,NA,PDS
200403,10,1200,200403,10,1800,1167220,5389375,PUERTO RICO,99,2004,March,Volcanic Ash,Z,13,VIEQUES,99013,SJU,10-MAR-04 12:00:00,AST,10-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A thin layer of volcanic ash affected Puerto Rico as it streamed west northwest from the Soufriere Hills volcano in Montserrat .,NA,PDS
200403,10,1200,200403,10,1800,1167220,5389376,PUERTO RICO,99,2004,March,Volcanic Ash,Z,12,CULEBRA,99012,SJU,10-MAR-04 12:00:00,AST,10-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A thin layer of volcanic ash affected Puerto Rico as it streamed west northwest from the Soufriere Hills volcano in Montserrat .,NA,PDS
200403,10,1200,200403,10,1800,1167220,5389373,PUERTO RICO,99,2004,March,Volcanic Ash,Z,2,NORTHEAST,99002,SJU,10-MAR-04 12:00:00,AST,10-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A thin layer of volcanic ash affected Puerto Rico as it streamed west northwest from the Soufriere Hills volcano in Montserrat .,NA,PDS
200403,10,1030,200403,10,1800,1167221,5389377,VIRGIN ISLANDS,96,2004,March,Volcanic Ash,Z,2,ST. CROIX,96002,SJU,10-MAR-04 10:30:00,AST,10-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A thin layer of volcanic ash streamed northwest from the Soufriere Hills volcano in Montserrat and spread across St. Croix by mid norning.,PDS
200403,17,800,200403,17,1800,1167225,5389469,PUERTO RICO,99,2004,March,Volcanic Ash,Z,13,VIEQUES,99013,SJU,17-MAR-04 08:00:00,AST,17-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A large ash plume produced by the Soufriere Hills volcano in Montserrat traveled northwest under strong southeast low level winds.,NA,PDS
200403,17,800,200403,17,1800,1167225,5389470,PUERTO RICO,99,2004,March,Volcanic Ash,Z,12,CULEBRA,99012,SJU,17-MAR-04 08:00:00,AST,17-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A large ash plume produced by the Soufriere Hills volcano in Montserrat traveled northwest under strong southeast low level winds.,NA,PDS
200403,17,800,200403,17,1800,1167225,5389471,PUERTO RICO,99,2004,March,Volcanic Ash,Z,2,NORTHEAST,99002,SJU,17-MAR-04 08:00:00,AST,17-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A large ash plume produced by the Soufriere Hills volcano in Montserrat traveled northwest under strong southeast low level winds.,NA,PDS
200403,17,800,200403,17,1800,1167224,5389467,VIRGIN ISLANDS,96,2004,March,Volcanic Ash,Z,2,ST. CROIX,96002,SJU,17-MAR-04 08:00:00,AST,17-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A large ash plume produced by the Soufriere Hills volcano in Montserrat steamed northwest across the U.S. Virgin Islands under strong southeast low level winds.,NA,PDS
200403,17,800,200403,17,1800,1167224,5389468,VIRGIN ISLANDS,96,2004,March,Volcanic Ash,Z,1,ST. THOMAS / ST. JOHN AND ADJACENT ISLANDS,96001,SJU,17-MAR-04 08:00:00,AST,17-MAR-04 18:00:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A large ash plume produced by the Soufriere Hills volcano in Montserrat steamed northwest across the U.S. Virgin Islands under strong southeast low level winds.,NA,PDS
200503,9,1955,200503,9,2107,1186000,5439657,WASHINGTON,53,2005,March,Volcanic Ash,Z,27,YAKIMA VALLEY,53027,PDT,09-MAR-05 19:55:00,PST,09-MAR-05 21:07:00,0,0,0,0,NA,NA,NEWSPAPER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Volcanic ash associated with a small eruption from Mount Saint Helens moved east across the Yakima Valley.  A thin coating of ash fell across parts of the Yakima Valley.  The ash coated hundreds of vehicles throughout the valley, which resulted in residents taking their vehicles to the car wash.",NA,PDS
200502,4,800,200502,4,1600,1185472,5441982,GUAM,98,2005,February,Volcanic Ash,Z,6,GUAM,98006,GUA,04-FEB-05 08:00:00,SST,04-FEB-05 16:00:00,0,0,0,0,NA,NA,NEWSPAPER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dozens of students were sent home from several Guam public schools after they became dizzy or nauseous from breathing volcanic haze. The volcanic haze, also known as ""vog,"" was blown south over Guam from Anatahan volcano, and produced a strong sulphurous odor. Students complained of eye irritation, stomach aches, and vomiting. One school sent 22 students, while another sent home 33. Anatahan is located about 205 miles north-northeast of Guam, and about 80 miles north of Saipan.",NA,PDS
200504,6,700,200504,6,1500,1187983,5447490,GUAM,98,2005,April,Volcanic Ash,Z,5,NORTHERN MARIANAS,98005,GUA,06-APR-05 07:00:00,SST,06-APR-05 15:00:00,0,0,0,0,0,NA,NEWSPAPER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anatahan volcano, located 80 miles north of Saipan and 205 miles north-northeast of Guam, underwent a short but powerful eruption around 0130 SST the morning of April 6th, sending an ash/gas cloud up to above 50,000 feet. The ash cloud moved over Saipan and Tinian during the morning, causing twilight-like darkness until nearly 1200 SST, and depositing 2 to 3 mm of gritty black ash on both islands. Japan Air Lines and Cape Air cancelled flights into and out of Saipan, and most of the public schools sent their students home. The cloud slowly dispersed as it continued south, leaving a trace of ash on Rota during the afternoon, and on Guam that evening.",NA,PDS
200504,6,1600,200504,7,0,1187983,5447491,GUAM,98,2005,April,Volcanic Ash,Z,6,GUAM,98006,GUA,06-APR-05 16:00:00,SST,07-APR-05 00:00:00,0,0,0,0,0,NA,NEWSPAPER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anatahan volcano, located 80 miles north of Saipan and 205 miles north-northeast of Guam, underwent a short but powerful eruption around 0130 SST the morning of April 6th, sending an ash/gas cloud up to above 50,000 feet. The ash cloud moved over Saipan and Tinian during the morning, causing twilight-like darkness until nearly 1200 SST, and depositing 2 to 3 mm of gritty black ash on both islands. Japan Air Lines and Cape Air cancelled flights into and out of Saipan, and most of the public schools sent their students home. The cloud slowly dispersed as it continued south, leaving a trace of ash on Rota during the afternoon, and on Guam that evening.",NA,PDS
200606,3,1545,200606,3,1545,1214891,5521180,VIRGIN ISLANDS,96,2006,June,Volcanic Ash,Z,1,ST. THOMAS / ST. JOHN AND ADJACENT ISLANDS,96001,SJU,03-JUN-06 15:45:00,AST,03-JUN-06 15:45:00,0,0,0,0,NA,NA,AIRPLANE PILOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A pilot reported volcanic ash from surface to 6,500 feet 23 miles east of St. Thomas.",PDS
